Census,pop,power converted,actual power,census_lat,census_long,Socioeconomic,Household Composition & Disability,Minority Status & Language,Housing Type & Transportation,SVI,disadvantaged,d,Bus,Latitude,Longitude
48355001500,4923,11.83,12.12742767,27.76339877,-97.41585516,0.9814,0.9966,0.7462,0.8385,0.9862,1,45,4100,27.77425,-97.438774
48355001601,4893,11.76,12.05566775,27.77298031,-97.43067224,0.9058,0.7627,0.8615,0.2475,0.7446,1,45,4100,27.77425,-97.438774
48355000900,4477,10.76,11.03052593,27.78194207,-97.42788254,0.7849,0.6907,0.7412,0.4909,0.7189,1,45,4100,27.77425,-97.438774
48355001000,4028,9.68,9.923372771,27.78319068,-97.41377511,0.8235,0.8336,0.6427,0.8552,0.8669,1,45,4100,27.77425,-97.438774
48029180603,2218,5.33,5.464005875,29.48488961,-98.58385579,0.4784,0.9259,0.5532,0.3583,0.5745,0,45,4100,27.77425,-97.438774
48061012506,4567,10.97,9.512843918,26.03745091,-97.5638748,0.5083,0.2268,0.768,0.2183,0.413,1,46,4102,26.02176,-97.526109
48061012508,4306,10.35,8.975199139,25.98731239,-97.58944713,0.9292,0.9347,0.8705,0.3838,0.8631,1,46,4102,26.02176,-97.526109
48479001501,2726,6.55,5.679956943,27.53513589,-99.49813597,0.8709,0.9655,0.9621,0.526,0.9132,1,46,4102,26.02176,-97.526109
48215023515,13181,31.67,34.24721186,26.2758181,-98.07755108,0.9125,0.535,0.9464,0.727,0.8756,1,47,4103,26.451477,-98.092002
48215023511,11296,27.14,29.34857372,26.37913964,-98.09232042,0.9591,0.4444,0.9744,0.5622,0.8447,1,47,4103,26.451477,-98.092002
48215023507,10546,25.34,27.40209499,26.31032893,-98.07938703,0.939,0.6579,0.9593,0.755,0.9159,1,47,4103,26.451477,-98.092002
48215023600,9829,23.61,25.53131266,26.31533393,-98.13778907,0.9123,0.6041,0.9103,0.9705,0.9558,1,47,4103,26.451477,-98.092002
48215023513,9470,22.75,24.60132838,26.34280073,-98.09050195,0.9426,0.7481,0.9181,0.6135,0.8894,1,47,4103,26.451477,-98.092002
48489950300,6814,16.37,17.70214266,26.48637881,-97.81527414,0.9885,0.9356,0.7605,0.7593,0.956,1,47,4103,26.451477,-98.092002
48479001808,6807,16.35,17.68051512,27.44869871,-99.46522859,0.9622,0.8895,0.9878,0.8964,0.9829,1,47,4103,26.451477,-98.092002
48215023512,5145,12.36,13.3658206,26.42434813,-98.09591738,0.9313,0.0563,0.8143,0.8105,0.7356,1,47,4103,26.451477,-98.092002
48061014200,5462,13.12,14.95536612,26.03799103,-97.36557306,0.8334,0.5641,0.9239,0.7433,0.8431,1,48,4106,26.051625,-97.312767
48061012304,4327,10.4,11.85486339,26.06026849,-97.2177885,0.5901,0.3938,0.6964,0.7545,0.6519,1,48,4106,26.051625,-97.312767
48479000108,3922,9.42,10.73777049,27.46899388,-99.46614308,0.9472,0.7987,0.9774,0.9091,0.9727,1,48,4106,26.051625,-97.312767
48215023514,10027,24.09,26.20476592,26.24695737,-98.08073665,0.9883,0.8027,0.9895,0.5279,0.9255,1,49,4107,26.1619,-98.058657
48215022201,7196,17.29,18.80782079,26.20003344,-98.02651728,0.8937,0.371,0.9419,0.3842,0.7256,1,49,4107,26.1619,-98.058657
48215022106,7171,17.23,18.74255363,26.13638658,-98.0733559,0.9319,0.9309,0.9099,0.7621,0.9524,1,49,4107,26.1619,-98.058657
48215022103,6337,15.22,16.55610367,26.17797879,-98.06213173,0.91,0.9669,0.8376,0.7639,0.9491,1,49,4107,26.1619,-98.058657
48215022204,5464,13.13,14.28263082,26.12577776,-98.03365168,0.8991,0.8196,0.9575,0.5507,0.8827,1,49,4107,26.1619,-98.058657
48215022203,5290,12.71,13.82576068,26.16045395,-98.03325238,0.9827,0.9738,0.8776,0.9187,0.9919,1,49,4107,26.1619,-98.058657
48215022105,3804,9.14,9.942364489,26.16368477,-98.05443843,0.914,0.9632,0.9549,0.2507,0.8497,1,49,4107,26.1619,-98.058657
48283950300,7409,17.8,28.341,28.34514357,-99.09958589,0.5519,0.6171,0.7538,0.9263,0.768,1,50,4108,27.867937,-97.202971
48355003402,6890,16.55,17.98741618,27.70249008,-97.40126892,0.55,0.6016,0.4082,0.5726,0.5459,0,51,4109,27.683277,-97.406289
48355003304,6248,15.01,16.31366265,27.69547358,-97.38699234,0.1979,0.4591,0.5155,0.1291,0.2256,0,51,4109,27.683277,-97.406289
48355005412,5510,13.24,14.38993294,27.66889175,-97.4027825,0.2092,0.1429,0.4797,0.3179,0.2229,0,51,4109,27.683277,-97.406289
48355005408,4806,11.55,12.55315147,27.68778401,-97.40634502,0.3498,0.1831,0.4445,0.0852,0.1849,0,51,4109,27.683277,-97.406289
48355003401,4448,10.69,11.61845794,27.71347055,-97.39437513,0.5653,0.7464,0.4956,0.7543,0.6607,0,51,4109,27.683277,-97.406289
48355002303,4191,10.07,10.94460912,27.72039957,-97.40871848,0.459,0.5865,0.5218,0.3292,0.4499,0,51,4109,27.683277,-97.406289
48355001903,3886,9.34,10.15120647,27.73573654,-97.4183308,0.7469,0.5719,0.6178,0.2966,0.5912,1,51,4109,27.683277,-97.406289
48355005410,3546,8.52,9.259987059,27.679528,-97.39698938,0.1714,0.131,0.4158,0.5824,0.2634,0,51,4109,27.683277,-97.406289
48355005407,2927,7.03,7.640576176,27.69075752,-97.41541184,0.3203,0.2486,0.342,0.0691,0.1636,0,51,4109,27.683277,-97.406289
48061010100,9345,22.45,25.3974206,26.27693303,-97.44102463,0.8526,0.9234,0.7739,0.6599,0.8811,1,52,4110,26.235,-97.271778
48479001811,4469,10.74,12.15003551,27.48798514,-99.45611272,0.8753,0.7853,0.9363,0.516,0.8456,1,52,4110,26.235,-97.271778
48061012301,4173,10.03,11.34682087,26.15289255,-97.34386167,0.5772,0.5037,0.6599,0.6679,0.6298,1,52,4110,26.235,-97.271778
48061012305,3109,7.47,8.450723022,26.23237674,-97.19778593,0.0969,0.2134,0.4189,0.7683,0.3166,0,52,4110,26.235,-97.271778
48479001101,3264,7.84,7.853280462,27.52720655,-99.47182575,0.8893,0.8148,0.9432,0.8444,0.9397,1,53,4111,26.252832,-97.743596
48215024600,8095,19.45,19.48294706,26.31287372,-97.90956463,0.9751,0.7684,0.9767,0.9831,0.9908,1,54,4111,26.252832,-97.743596
48061010402,7643,18.36,18.39110067,26.19894573,-97.73934401,0.7398,0.9921,0.7657,0.4782,0.8343,1,54,4111,26.252832,-97.743596
48061010401,6755,16.23,16.25749259,26.2286596,-97.74106532,0.8808,0.8698,0.8342,0.4652,0.837,1,54,4111,26.252832,-97.743596
48061012001,6527,15.68,15.70656092,26.17826258,-97.74432136,0.4836,0.9491,0.6408,0.6889,0.7087,1,54,4111,26.252832,-97.743596
48061010301,5461,13.12,13.14222445,26.28885695,-97.80824733,0.892,0.8044,0.8409,0.644,0.8715,1,54,4111,26.252832,-97.743596
48479001105,2778,6.67,6.681298556,27.52120236,-99.4598261,0.8323,0.7933,0.9179,0.6729,0.8646,1,54,4111,26.252832,-97.743596
48061011000,2727,6.55,6.561095284,26.18452591,-97.7086517,0.9925,0.9956,0.9227,0.7754,0.9925,1,54,4111,26.252832,-97.743596
48013960500,2570,6.17,4.53495,28.82473513,-98.71219712,0.8471,0.4411,0.6295,0.5306,0.6853,1,55,4112,27.139147,-97.90137
48261950100,595,1.43,1.05105,26.92854487,-97.70173623,0.5243,0.8904,0.8636,0.6674,0.7529,1,55,4112,27.139147,-97.90137
48355001801,5926,14.24,13.4736986,27.74698647,-97.42952036,0.8413,0.8389,0.8016,0.6816,0.8587,1,56,4120,27.752006,-97.436501
48355002002,3927,9.43,8.922540574,27.74968911,-97.40929309,0.7106,0.7924,0.6855,0.2329,0.6179,1,56,4120,27.752006,-97.436501
48355001602,3915,9.41,8.90361684,27.76259244,-97.42412153,0.9169,0.8519,0.8984,0.4429,0.8518,1,56,4120,27.752006,-97.436501
48355002101,3694,8.87,8.392676022,27.75036133,-97.39041209,0.5026,0.6208,0.4644,0.5243,0.5276,0,56,4120,27.752006,-97.436501
48029160901,3006,7.22,6.831467968,29.36760454,-98.54608863,0.9257,0.719,0.9011,0.4408,0.8243,1,56,4120,27.752006,-97.436501
48479001202,2913,7,4.107,27.5198322,-99.49781996,0.943,0.9935,0.9872,0.8617,0.9923,1,57,4121,26.052713,-97.740451
48215023902,13350,32.07,34.78372526,26.27169026,-98.18970174,0.3297,0.5158,0.6831,0.6912,0.5436,0,58,4122,26.271965,-98.23657
48215020701,11295,27.14,29.43655452,26.25671369,-98.25327715,0.7221,0.6776,0.8112,0.1243,0.5714,1,58,4122,26.271965,-98.23657
48215023510,9363,22.49,24.39307705,26.28046249,-98.21879282,0.4913,0.7568,0.7098,0.3115,0.5536,0,58,4122,26.271965,-98.23657
48215020721,7704,18.51,20.07629419,26.24237058,-98.25572191,0.7858,0.4712,0.8548,0.9484,0.8788,0,58,4122,26.271965,-98.23657
48215020803,5270,12.66,13.73127414,26.26185627,-98.2280296,0.5613,0.5708,0.7282,0.5139,0.611,0,58,4122,26.271965,-98.23657
48215023903,4618,11.09,12.02842261,26.29527035,-98.171659,0.8764,0.8083,0.8531,0.8521,0.9263,1,58,4122,26.271965,-98.23657
48215020804,4476,10.75,11.65965222,26.24739074,-98.23034695,0.8263,0.5417,0.833,0.5387,0.7481,1,58,4122,26.271965,-98.23657
48355005415,6893,16.56,18.0597397,27.66949174,-97.38449269,0.1746,0.7661,0.425,0.3562,0.3464,0,59,4123,27.662514,-97.371365
48355005417,5174,12.43,13.55571041,27.64334068,-97.36945637,0.067,0.2321,0.5608,0.056,0.1041,0,59,4123,27.662514,-97.371365
48355003306,4717,11.33,12.35609002,27.68736819,-97.37201138,0.3019,0.7769,0.5924,0.7871,0.5966,1,59,4123,27.662514,-97.371365
48355005404,3922,9.42,10.2731128,27.65711268,-97.35336605,0.0432,0.4777,0.3273,0.2436,0.1765,0,59,4123,27.662514,-97.371365
48355005411,3901,9.37,10.2185846,27.68589123,-97.39297423,0.255,0.0492,0.4109,0.5053,0.2343,0,59,4123,27.662514,-97.371365
48355005416,3900,9.37,10.2185846,27.65297246,-97.39333828,0.0583,0.381,0.4053,0.0186,0.0603,0,59,4123,27.662514,-97.371365
48355005413,3309,7.95,8.669983731,27.67905125,-97.37872727,0.1006,0.0594,0.5055,0.4193,0.1753,0,59,4123,27.662514,-97.371365
48355005414,2726,6.55,7.143194143,27.66460371,-97.37085123,0.0558,0.0724,0.4566,0.0439,0.0376,0,59,4123,27.662514,-97.371365
48479001815,1537,3.69,1.479063136,27.57841155,-99.01582542,0.8628,0.7805,0.9633,0.7004,0.8975,1,60,4124,26.880517,-98.216213
48479001715,7353,17.67,7.082668189,27.59638642,-99.51243276,0.4498,0.3348,0.9327,0.4516,0.5484,1,61,4124,26.880517,-98.216213
48479001602,5961,14.32,5.739887293,27.56787302,-99.45680766,0.3884,0.4482,0.7754,0.84,0.6323,0,61,4124,26.880517,-98.216213
48479001709,5795,13.92,5.579555246,27.56374855,-99.48675364,0.347,0.7255,0.8546,0.5068,0.5795,1,61,4124,26.880517,-98.216213
48479001810,5769,13.86,5.555505439,27.47154541,-99.39621486,0.5486,0.5825,0.9086,0.4293,0.6231,1,61,4124,26.880517,-98.216213
48479001720,5683,13.65,5.471331114,27.57438511,-99.49133307,0.625,0.5704,0.8321,0.722,0.721,1,61,4124,26.880517,-98.216213
48479001001,4577,11,4.409131301,27.51255363,-99.46993861,0.8685,0.5849,0.9118,0.5736,0.8116,1,61,4124,26.880517,-98.216213
48479001401,3754,9.02,3.615487666,27.53719587,-99.50797038,0.9559,0.9663,0.9598,0.9916,0.9975,1,61,4124,26.880517,-98.216213
48479001402,3665,8.81,3.531313342,27.53566022,-99.51827421,0.8968,0.7296,0.9962,0.8519,0.9407,1,61,4124,26.880517,-98.216213
48479001104,3413,8.2,3.28680697,27.52030935,-99.47414289,0.7647,0.8207,0.9388,0.8843,0.9163,1,61,4124,26.880517,-98.216213
48479001300,3412,8.2,3.28680697,27.52723023,-99.50948728,0.9981,0.9822,0.9967,0.802,0.9944,1,61,4124,26.880517,-98.216213
48479001814,8579,20.61,8.261108737,27.4943446,-99.3935121,0.9538,0.6141,0.9694,0.5425,0.8619,1,62,4124,26.880517,-98.216213
48479001712,6954,16.71,6.697871276,27.59373139,-99.48797378,0.3667,0.4302,0.9084,0.2734,0.4576,0,62,4124,26.880517,-98.216213
48479000901,4953,11.9,4.769878407,27.5184087,-99.48414184,0.8378,0.9487,0.9719,0.9979,0.9948,1,62,4124,26.880517,-98.216213
48479001502,4806,11.55,4.629587866,27.53435431,-99.48729937,0.7966,0.9452,0.9763,0.8521,0.9489,1,62,4124,26.880517,-98.216213
48479000101,4689,11.27,4.517355432,27.49922595,-99.47351854,0.8691,0.963,0.947,0.8736,0.972,1,62,4124,26.880517,-98.216213
48479001706,4291,10.31,4.132558519,27.54275377,-99.49318161,0.8181,0.5173,0.9901,0.8492,0.8834,1,62,4124,26.880517,-98.216213
48479001601,4150,9.97,3.996276279,27.54186542,-99.47635021,0.616,0.6637,0.9631,0.8377,0.8149,1,62,4124,26.880517,-98.216213
48479000904,3731,8.96,3.591437859,27.51670135,-99.48967163,0.9555,0.9462,0.9765,0.6666,0.9564,1,62,4124,26.880517,-98.216213
48247950200,2730,6.56,2.629445576,27.33493093,-98.67074854,0.8421,0.9971,0.7456,0.9286,0.9775,1,62,4124,26.880517,-98.216213
48247950400,2552,6.13,2.457088625,27.03788412,-98.69783671,0.8785,0.9943,0.724,0.5051,0.8986,1,62,4124,26.880517,-98.216213
48047950100,1972,4.74,1.89993476,27.03055471,-98.21915269,0.7523,0.8824,0.9223,0.8241,0.9065,1,62,4124,26.880517,-98.216213
48029171301,2787,6.7,3.63933655,29.44543744,-98.56740379,0.9791,0.9328,0.8481,0.9273,0.9871,1,63,4125,28.5409,-97.957001
48311950100,662,1.59,0.86366345,28.35268319,-98.56785422,0.5272,0.931,0.444,0.5011,0.6171,0,63,4125,28.5409,-97.957001
48061012609,7037,16.91,17.92457186,25.97230882,-97.47977063,0.9952,0.6583,0.9468,0.7155,0.9345,1,64,4126,25.988942,-97.443582
48061012612,6236,14.98,15.87877507,25.97431892,-97.50243588,0.5099,0.2097,0.887,0.7829,0.6304,1,64,4126,25.988942,-97.443582
48061012402,5640,13.55,14.36297745,26.07696237,-97.47077236,0.7317,0.8167,0.8099,0.6678,0.8049,1,64,4126,25.988942,-97.443582
48061012613,4914,11.81,12.51858034,25.96029181,-97.4971037,0.488,0.3388,0.8768,0.4938,0.5626,0,64,4126,25.988942,-97.443582
48061013106,4755,11.42,12.10518099,25.92655554,-97.47454481,0.8031,0.9414,0.9713,0.8749,0.9543,1,64,4126,25.988942,-97.443582
48061013102,4575,10.99,11.64938171,25.93505613,-97.45718327,0.8868,0.8975,0.8646,0.4784,0.857,1,64,4126,25.988942,-97.443582
48061012608,4225,10.15,10.75898311,25.95130023,-97.4565969,0.763,0.8853,0.825,0.9655,0.9435,1,64,4126,25.988942,-97.443582
48061013303,3805,9.14,9.688384788,25.92247039,-97.45346132,0.9046,0.4911,0.9197,0.7771,0.8748,1,64,4126,25.988942,-97.443582
48061012607,2877,6.91,7.3245885,25.94746696,-97.43310202,0.9733,0.7642,0.9822,0.507,0.9015,1,64,4126,25.988942,-97.443582
48061013204,2240,5.38,5.702791046,25.9228646,-97.43447363,0.9484,0.8464,0.9629,0.5624,0.9124,1,64,4126,25.988942,-97.443582
48061013203,2079,4.99,5.289391695,25.93366029,-97.43740392,0.958,0.951,0.9732,0.6601,0.9572,1,64,4126,25.988942,-97.443582
48479001103,1641,3.94,4.176393443,27.52034473,-99.46544562,0.7265,0.6376,0.9795,0.8928,0.8813,1,64,4126,25.988942,-97.443582
48249950200,8400,20.18,20.83595742,27.67984093,-98.10513075,0.7058,0.9293,0.592,0.7309,0.7957,1,65,4127,27.65992,-98.07572
48249950300,6651,15.98,16.49943506,27.7483436,-98.05430159,0.4585,0.8288,0.613,0.8032,0.6841,1,65,4127,27.65992,-98.07572
48249950500,6453,15.5,16.00383251,27.73168441,-98.09163643,0.9008,0.8586,0.4849,0.6687,0.8143,1,65,4127,27.65992,-98.07572
48249950600,4209,10.11,10.43862881,27.73843342,-98.07133665,0.8545,0.8106,0.895,0.8231,0.9176,1,65,4127,27.65992,-98.07572
48249950400,3688,8.86,9.147997161,27.76862207,-98.07624749,0.5231,0.5235,0.6442,0.8026,0.6526,1,65,4127,27.65992,-98.07572
48131950500,3606,8.66,8.941496097,27.52297562,-98.51242319,0.7492,0.8862,0.7806,0.4846,0.7715,1,65,4127,27.65992,-98.07572
48019000400,2185,5.25,5.420652945,29.57969572,-98.95027123,0.2973,0.4905,0.0413,0.1964,0.2039,0,65,4127,27.65992,-98.07572
48479001713,18703,44.93,49.66916071,27.6158718,-99.44704743,0.2065,0.3513,0.7313,0.2223,0.3063,0,66,4140,27.223056,-97.789167
48047950200,5208,12.51,13.82953929,27.22351017,-98.14201057,0.9564,0.9768,0.6899,0.893,0.9712,1,66,4140,27.223056,-97.789167
48131950200,2913,7,6.538766074,27.9045475,-98.63330202,0.7952,0.991,0.5438,0.8538,0.9105,1,67,4144,27.986244,-98.060187
48029182105,2873,6.9,6.44535513,29.57054972,-98.78411644,0.1583,0.2394,0.241,0.0712,0.0931,0,67,4144,27.986244,-98.060187
48297950300,2282,5.48,5.118919726,28.22131961,-98.11636392,0.351,0.5183,0.3879,0.3756,0.3727,0,67,4144,27.986244,-98.060187
48131950100,4836,11.62,10.85435168,27.88506803,-98.34470582,0.9727,0.9581,0.7976,0.9645,0.9904,1,68,4144,27.986244,-98.060187
48029162001,2310,5.55,5.184307387,29.25985924,-98.63199869,0.702,0.7979,0.6546,0.7195,0.7606,1,68,4144,27.986244,-98.060187
48409010601,5859,14.08,14.7485042,27.8858367,-97.34214895,0.3214,0.8736,0.4185,0.7343,0.5726,0,69,4145,27.892132,-97.384238
48409010602,4110,9.87,10.33861765,27.90036754,-97.33393822,0.1673,0.6736,0.5222,0.3731,0.3493,0,69,4145,27.892132,-97.384238
48409010604,3081,7.4,7.751344538,27.87046683,-97.32697651,0.143,0.8811,0.1917,0.0366,0.1528,0,69,4145,27.892132,-97.384238
48409010603,2779,6.68,6.997159664,27.88536313,-97.30304738,0.2044,0.4373,0.1065,0.4061,0.2356,0,69,4145,27.892132,-97.384238
48409010500,2065,4.96,5.195495798,27.9347079,-97.28994721,0.6413,0.6476,0.7129,0.5575,0.6682,1,69,4145,27.892132,-97.384238
48029180102,1918,4.61,4.828878151,29.46571696,-98.53679032,0.2558,0.3049,0.5562,0.6062,0.399,0,69,4145,27.892132,-97.384238
48029110100,3102,7.45,7.000033691,29.42663234,-98.49070697,0.4675,0.3001,0.6804,0.9242,0.6503,0,70,4149,28.120701,-97.19689
48007950300,6988,16.79,15.77591485,28.0435039,-97.06336493,0.4565,0.4882,0.4675,0.8747,0.6062,1,71,4149,28.120701,-97.19689
48007950500,6338,15.23,14.31013599,27.99564405,-97.14346295,0.6183,0.7838,0.0995,0.5296,0.5259,1,71,4149,28.120701,-97.19689
48007950100,5419,13.02,12.23361593,28.16870763,-96.94417737,0.5442,0.6108,0.1079,0.6123,0.4741,1,71,4149,28.120701,-97.19689
48391950400,3562,8.56,8.04299173,28.29835417,-97.14126616,0.7974,0.7857,0.3454,0.2962,0.5924,1,71,4149,28.120701,-97.19689
48029130200,1769,4.25,3.99330781,29.41582765,-98.4673739,0.8162,0.4658,0.7112,0.3779,0.6523,1,71,4149,28.120701,-97.19689
48355001802,2446,5.88,5.8232917,27.72796272,-97.4413688,0.4629,0.4827,0.8116,0.2289,0.4695,0,72,4150,27.73963,-97.46682
48355001702,2112,5.07,5.021103557,27.73800409,-97.46242667,0.9282,0.7276,0.6224,0.5176,0.7778,1,72,4150,27.73963,-97.46682
48029980100,709,1.7,1.683604743,29.38151492,-98.57884625,0.3053,0.2647,0.1134,0.3301,0.2214,0,72,4150,27.73963,-97.46682
48427950107,4013,9.64,8.287818419,26.34996242,-98.78186537,0.9958,0.9766,0.9964,0.7875,0.9914,1,73,4154,26.321607,-98.476164
48427950702,3130,7.52,6.465186153,26.40544138,-99.0022264,0.9234,0.9925,0.9929,0.7007,0.9758,1,73,4154,26.321607,-98.476164
48427950202,2846,6.84,5.880568256,26.59686872,-98.98902562,0.9979,0.7188,0.9981,0.5014,0.9199,1,73,4154,26.321607,-98.476164
48479000601,2757,6.62,5.691427172,27.51679797,-99.51359238,0.8758,0.9245,0.9656,0.6328,0.9207,1,73,4154,26.321607,-98.476164
48479001818,3248,7.8,7.106111732,27.30646036,-99.47309816,0.9914,0.8952,0.9908,0.6862,0.967,1,74,4155,26.253727,-98.567191
48505950302,3817,9.17,8.354236485,26.89227263,-99.27972277,0.6552,0.8441,0.8504,0.9346,0.8967,1,75,4155,26.253727,-98.567191
48479000602,2623,6.3,5.739551783,27.5217781,-99.52040887,0.976,0.9322,0.96,0.9971,0.9981,1,76,4155,26.253727,-98.567191
48355003202,6213,14.93,15.24893021,27.67430804,-97.33468653,0.1702,0.1442,0.3797,0.2198,0.1617,0,77,4156,27.703573,-97.345045
48355003203,6085,14.62,14.93230809,27.69370907,-97.35354059,0.5905,0.3287,0.3959,0.5611,0.4929,1,77,4156,27.703573,-97.345045
48355002704,5681,13.65,13.94158723,27.69875582,-97.32658968,0.5245,0.0343,0.2454,0.6844,0.3343,0,77,4156,27.703573,-97.345045
48355002705,5490,13.19,13.47176085,27.72029766,-97.34933013,0.3107,0.8362,0.2951,0.3332,0.3959,0,77,4156,27.703573,-97.345045
48355002703,5357,12.87,13.14492511,27.70762523,-97.35205255,0.5797,0.6911,0.4225,0.0622,0.3579,1,77,4156,27.703573,-97.345045
48355003305,4727,11.36,11.60266894,27.70001077,-97.36819291,0.8463,0.9058,0.5197,0.5826,0.783,1,77,4156,27.703573,-97.345045
48355003204,4390,10.55,10.77536596,27.68151424,-97.35735931,0.0917,0.2398,0.3145,0.2315,0.1478,0,77,4156,27.703573,-97.345045
48029150800,3025,7.27,7.425299574,29.36629648,-98.47716144,0.9808,0.9931,0.6375,0.9987,0.9979,1,77,4156,27.703573,-97.345045
48355002602,2105,5.06,5.168090213,27.71365207,-97.3675766,0.4815,0.756,0.5564,0.0808,0.3856,0,77,4156,27.703573,-97.345045
48355002900,937,2.25,2.29806383,27.69206619,-97.27777203,0.18,0.0385,0.3965,0.1491,0.0956,0,77,4156,27.703573,-97.345045
48215023509,12746,30.62,32.73409662,26.28922463,-98.24016757,0.5162,0.376,0.7192,0.1326,0.4015,0,78,4157,26.296434,-98.299977
48215023504,10036,24.11,25.7746267,26.32796566,-98.21872427,0.8705,0.8452,0.891,0.5716,0.8627,1,78,4157,26.296434,-98.299977
48215024105,9308,22.36,23.90380145,26.29821479,-98.27885756,0.9221,0.8033,0.9441,0.6378,0.9059,1,78,4157,26.296434,-98.299977
48215024111,5447,13.09,13.99377285,26.33686991,-98.29255054,0.9816,0.6213,0.9755,0.3351,0.8295,1,78,4157,26.296434,-98.299977
48479000700,3217,7.73,8.26370238,27.51667589,-99.50641312,0.9856,0.8349,0.9975,0.7138,0.9585,1,78,4157,26.296434,-98.299977
48355000600,6542,15.72,14.68241507,27.80005125,-97.43382993,0.5059,0.8265,0.667,0.3844,0.591,1,79,4159,27.8139,-97.4283
48355000700,4775,11.47,10.71293263,27.80463801,-97.46301516,0.7801,0.9843,0.618,0.9879,0.9647,1,79,4159,27.8139,-97.4283
48029160200,2995,7.2,6.724770263,29.39995175,-98.51835053,0.7018,0.5943,0.8244,0.3349,0.6423,1,79,4159,27.8139,-97.4283
48355000500,1810,4.35,4.062882034,27.8019745,-97.41899195,0.7227,0.8014,0.6037,0.5849,0.7104,1,79,4159,27.8139,-97.4283
48479001717,3271,7.86,3.143407687,27.56493702,-99.5109154,0.7939,0.6556,0.9776,0.9921,0.9591,1,80,4167,26.477435,-97.921496
48479001721,2250,5.41,2.163592313,27.57937712,-99.47737595,0.2105,0.1559,0.8384,0.2659,0.2974,0,81,4167,26.477435,-97.921496
48029151500,2844,6.83,4.604406844,29.35258458,-98.4923453,0.7175,0.4966,0.8005,0.9284,0.832,1,82,4168,27.810698,-97.440395
48355006300,2629,6.32,4.260593156,27.82983332,-97.48130404,0.6502,0.8512,0.4321,0.972,0.8281,1,82,4168,27.810698,-97.440395
48409011300,4936,11.86,12.52749125,28.08539762,-97.82044659,0.9323,0.9619,0.7689,0.9357,0.9787,1,83,4169,28.103247,-97.808031
48029152000,2993,7.19,7.594659537,29.28329256,-98.53408358,0.8872,0.9148,0.7441,0.995,0.9833,1,83,4169,28.103247,-97.808031
48297950400,2826,6.79,7.172147185,28.17611346,-97.90340725,0.4279,0.4765,0.0516,0.5784,0.38,1,83,4169,28.103247,-97.808031
48409011200,3385,8.13,8.587563566,28.0488689,-97.76385319,0.5692,0.6007,0.3317,0.4928,0.5067,1,84,4169,28.103247,-97.808031
48013960401,2331,5.6,5.915172936,29.10852143,-98.51203553,0.7914,0.4936,0.6938,0.6538,0.7181,1,84,4169,28.103247,-97.808031
48297950200,2233,5.36,5.661665524,28.33506103,-98.11152148,0.5427,0.9653,0.4466,0.8057,0.7329,1,84,4169,28.103247,-97.808031
48409010202,4924,11.83,12.07892853,27.91473121,-97.16775356,0.5949,0.7382,0.4956,0.9787,0.7926,1,85,4170,27.873028,-97.092196
48007950400,4889,11.75,11.99724516,28.01716388,-97.07097944,0.8146,0.9799,0.4088,0.9864,0.9414,1,85,4170,27.873028,-97.092196
48409010201,3689,8.86,9.046433371,27.89495802,-97.15686699,0.5815,0.9153,0.4497,0.8247,0.7281,1,85,4170,27.873028,-97.092196
